latitude,longitude,label
31.438432500000001,-110.0978554,1
33.5106684,-112.029752,1
31.793786000000001,-106.49359800000001,1
33.468848000000001,-111.910516,1
32.221742200000001,-110.9264759,1
33.687368927898902,-111.869137740174,1
33.600274951307497,-112.280115211199,1
33.461489396380848,-112.08506912244999,2
33.447639875276401,-111.800835980042,1
33.8333716,-111.9507042,1
33.6803004,-111.83301059999999,1
