latitude,longitude,label
30.204044,-91.023742900000002,p
30.457842299523801,-87.212008863992907,p
30.762132600000001,-86.570508399999994,p
33.329570199999999,-93.380172000000002,p
34.595926499999997,-92.489046900000005,p
35.843528119600101,-90.688699362666298,p
36.448372774024001,-92.589781256968493,p
36.470451400000002,-94.21283369999999,p
37.166283541552602,-93.315859130647695,p
