latitude,longitude,label
33.161251189125402,-117.263796418757,p
33.781944099987101,-118.150619357777,p
33.832217780862699,-117.906915724469,p
34.025044605332099,-117.431604475645,p
34.074154800000002,-118.3724915,p
35.665401799999998,-120.6827444,p
36.194263166896498,-115.266496570539,p
