latitude,longitude,label
42.562966799999998,-114.46087110000001,p
42.792149299999998,-111.0032647,p
45.325353294741703,-118.09049999576099,p
46.404886500000003,-116.8048733,p
47.658860300000001,-117.4247134,p
47.947960100000003,-116.70797450000001,p
48.371659200000003,-115.54857989999999,p
48.691279199999997,-116.3161408,p
48.6913189023035,-116.31588850256099,p
